ip,port,platform,version,model_count,owned_by,top_5_models
"51.83.161.102",4000,"OpenAI-compat (generic)","",6,"openai","bedrock-nova-micro|bedrock-claude-sonnet-4|bedrock-claude-sonnet-45|kimi-k2.5|bedrock-deepseek-r1"
"51.83.159.38",8080,"OpenAI-compat (generic)","",1,"llamacpp","Qwen3.5-9B-Uncensored-HauhauCS-Aggressive-Q4_K_M.gguf"
"51.83.99.34",1234,"LM Studio","",1,"organization_owner","qwen/qwen3.6-35b-a3b"
"5.196.64.26",8080,"OpenAI-compat (generic)","",13,"","tts-1|whisper-1|deepseek-r1-distill-qwen-14b|eurollm-9b-instruct|google_medgemma-4b-it"
"5.39.32.9",8080,"OpenAI-compat (generic)","",3,"","lfm|LFM2.5-1.2B-Instruct-Q4_0.gguf|tinyllama.gguf"
"5.39.73.113",8080,"OpenAI-compat (generic)","",2,"llamacpp","paddleocrvl1.5|qwen2.5"
"54.37.226.167",8080,"OpenAI-compat (generic)","",1,"sawan-ai","gemma3:4b"
"54.38.80.70",5000,"OpenAI-compat (generic)","",1,"llamacpp","LFM2-24B-A2B-Q4_0.gguf"
"54.38.81.2",5000,"OpenAI-compat (generic)","",1,"llamacpp","LFM2-24B-A2B-Q4_0.gguf"
"54.38.81.59",5000,"OpenAI-compat (generic)","",1,"llamacpp","LFM2-24B-A2B-Q4_0.gguf"
"54.38.93.75",4000,"OpenAI-compat (generic)","",5,"openai","gpt-5|o3|Ministral-3B|Phi-4|dall-e-3"
"57.129.103.253",8080,"OpenAI-compat (generic)","",6,"","zai-org/glm-4.7-maas|zai-org/glm-5-maas|qwen/qwen3-coder-480b-a35b-instruct-maas|qwen/qwen3-next-80b-a3b-thinking-maas|deepseek-ai/deepseek-r1-0528-maas"
"57.129.69.177",1234,"LM Studio","",4,"organization_owner","claude-3.7-sonnet-reasoning-gemma3-12b|qwen2-0.5b-instruct|deepcoder-14b-preview-gguf|qwen3-235b-a22b-gguf"
"62.210.193.124",8080,"OpenAI-compat (generic)","",2,"","meta-llama/Llama-3.2-3B|/Users/m1/models/CN-27B-DPO-dReLU-4bit"
"66.175.211.107",4000,"OpenAI-compat (generic)","",19,"blockentropy|groq|openrouter","be-base-v1.0|be-pro-v1.0|be-70b-smaug-llama3-abliterated|be-70b-lumimaid-llama3|be-70b-cat-llama3"
"66.175.209.243",4000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"66.175.209.243",1234,"LM Studio","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"66.175.209.243",5000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"66.175.212.69",3000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"66.175.212.69",4000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"66.175.212.69",1234,"LM Studio","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"66.175.209.243",1337,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"66.175.212.69",1337,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"66.175.209.243",8080,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"69.164.193.108",3000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"69.164.193.108",1234,"LM Studio","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"69.164.193.108",4000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"69.164.193.108",5000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"69.164.193.108",1337,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"69.164.193.108",8080,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"69.164.213.20",3000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"69.164.213.20",1234,"LM Studio","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"69.164.213.20",1337,"Jan AI / Cortex","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"69.164.213.20",5000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"69.164.213.20",4000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"72.14.188.113",3000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"72.14.189.68",4000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"72.14.189.68",5000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"72.14.189.68",1234,"LM Studio","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"72.14.189.68",3000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"72.14.188.113",1234,"LM Studio","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"72.14.188.113",4000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"72.14.188.113",5000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"74.207.224.213",3000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"74.207.224.246",3000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"74.207.224.213",1234,"LM Studio","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"74.207.224.213",5000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"74.207.224.213",4000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"74.207.224.246",1234,"LM Studio","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"74.207.224.246",4000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"74.207.224.246",5000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"74.207.227.127",3000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"74.207.227.127",4000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"74.207.227.127",5000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"72.14.189.68",1337,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"72.14.188.113",1337,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"74.207.234.109",3000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"69.164.213.20",8080,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"74.207.234.196",3000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"74.207.234.20",3000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"74.207.234.109",1234,"LM Studio","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"74.207.234.109",4000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"74.207.234.109",5000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"74.207.235.11",3000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"74.207.234.196",1234,"LM Studio","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"74.207.234.196",4000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"74.207.235.125",3000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"74.207.234.196",5000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"74.207.234.20",1234,"LM Studio","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"74.207.234.20",4000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"74.207.234.20",5000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"74.207.235.11",1234,"LM Studio","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"74.207.235.11",4000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"74.207.235.11",5000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"74.207.235.125",1234,"LM Studio","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"74.207.235.125",5000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"74.207.224.246",1337,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"74.207.224.213",1337,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"72.14.189.68",8080,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"72.14.188.113",8080,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"74.207.234.109",1337,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"74.207.234.196",1337,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"74.207.234.20",1337,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"74.207.235.11",1337,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"74.207.235.125",1337,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"74.207.224.213",8080,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"74.207.224.246",8080,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"74.207.227.127",8080,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"79.137.66.15",4000,"OpenAI-compat (generic)","",3,"openai","claude-sonnet-4-6|claude-opus-4-7|claude-haiku-4-5-20251001"
"74.207.234.109",8080,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"74.207.234.196",8080,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"74.207.235.11",8080,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"74.207.235.125",8080,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"85.159.209.14",3000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"85.159.209.239",3000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"85.159.210.170",3000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"85.159.210.170",4000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"85.159.210.170",1234,"LM Studio","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"85.159.209.14",1234,"LM Studio","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"85.159.209.112",1337,"Jan AI / Cortex","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"85.159.209.112",4000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"85.159.209.14",4000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"85.159.209.14",5000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"85.159.209.14",1337,"Jan AI / Cortex","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"85.159.209.239",1234,"LM Studio","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"85.159.209.239",4000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"85.159.210.248",3000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"85.159.209.112",1234,"LM Studio","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"85.159.209.239",1337,"Jan AI / Cortex","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"85.159.213.195",3000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"85.159.213.92",3000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"85.159.210.248",1234,"LM Studio","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"85.159.210.248",4000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"85.159.213.166",1234,"LM Studio","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"85.159.213.166",5000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"85.159.213.166",1337,"Jan AI / Cortex","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"85.159.213.166",4000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"85.159.213.195",1337,"Jan AI / Cortex","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"85.159.213.195",4000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"85.159.213.92",1337,"Jan AI / Cortex","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"85.159.213.92",4000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"85.159.213.92",5000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"85.159.213.195",5000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"85.159.213.195",1234,"LM Studio","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"85.159.213.92",1234,"LM Studio","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"85.90.247.38",3000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"85.90.247.38",1234,"LM Studio","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"85.90.247.38",4000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"85.90.247.38",5000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"85.159.210.170",1337,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"85.159.210.248",1337,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"85.159.209.112",8080,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"85.159.209.14",8080,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"85.159.209.239",8080,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"85.159.213.195",8080,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"85.159.213.92",8080,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"85.159.210.170",8080,"LiteLLM Proxy","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"88.80.185.159",3000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"88.80.185.159",1234,"LM Studio","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"88.80.185.222",3000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"88.80.185.159",4000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"88.80.185.78",3000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"88.80.185.159",5000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"88.80.186.10",3000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"88.80.186.225",3000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"88.80.185.222",1234,"LM Studio","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"88.80.185.222",4000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"88.80.185.78",4000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"88.80.185.78",1234,"LM Studio","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"88.80.185.78",5000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"88.80.186.10",1234,"LM Studio","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"88.80.186.10",5000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"88.80.186.225",1234,"LM Studio","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"88.80.186.38",3000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"88.80.186.46",3000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"88.80.186.225",4000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"88.80.186.10",4000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"88.80.186.225",5000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"88.80.186.5",3000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"88.80.186.38",1234,"LM Studio","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"88.80.186.38",4000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"88.80.186.38",5000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"88.80.186.46",1234,"LM Studio","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"88.80.186.46",1337,"Jan AI / Cortex","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"88.80.186.46",5000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"88.80.186.46",4000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"88.80.186.57",3000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"88.80.186.5",1234,"LM Studio","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"88.80.186.5",5000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"88.80.186.57",1234,"LM Studio","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"88.80.186.57",1337,"Jan AI / Cortex","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"88.80.186.5",4000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"88.80.186.57",5000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"88.80.186.57",4000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"88.80.185.159",1337,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"88.80.185.222",1337,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"88.80.185.78",1337,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"88.80.186.10",1337,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"88.80.186.225",1337,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"88.80.188.104",1234,"LM Studio","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"88.80.188.104",1337,"Jan AI / Cortex","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"88.80.186.38",1337,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"88.80.188.104",4000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"88.80.186.5",1337,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"88.80.188.104",5000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"88.80.191.156",1234,"LM Studio","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"88.80.191.156",4000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"88.80.191.156",5000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"88.80.185.159",8080,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"88.80.185.78",8080,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"88.80.186.225",8080,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"88.80.186.46",8080,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"88.80.191.156",1337,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"88.80.186.57",8080,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"88.80.188.104",8080,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"88.80.191.156",8080,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"91.134.133.201",8080,"OpenAI-compat (generic)","",1,"gonka","Qwen/Qwen3-235B-A22B-Instruct-2507-FP8"
"96.126.106.159",1234,"LM Studio","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"96.126.106.159",4000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"96.126.106.159",5000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"96.126.106.253",3000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"96.126.106.253",1234,"LM Studio","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"96.126.106.253",4000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"96.126.106.253",5000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"96.126.112.193",3000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"96.126.112.193",1234,"LM Studio","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"96.126.112.193",5000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"96.126.112.193",1337,"Jan AI / Cortex","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"96.126.118.190",1234,"LM Studio","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"96.126.118.190",3000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"96.126.118.190",4000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"96.126.120.21",1234,"LM Studio","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"96.126.120.21",3000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"96.126.120.21",5000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
